start_hour,activeSessions_site1,utilizationRate_site1,kWhDelivered_site1,idleRate_site1,blockedRate_site1,activeSessions_site2,utilizationRate_site2,kWhDelivered_site2,idleRate_site2,blockedRate_site2,activeSessions_total,kWhDelivered_total,utilizationRate_total,idleRate_total,blockedRate_total,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,hour_of_day,week_of_year,day_of_week,month_of_year,is_weekend,date,year
2021-02-18 20:00:00-08:00,1,0.019230769230769232,6.4197904953542055,1.0,0.0,0,0.0,0.0,0.0,0.0,1,6.4197904953542055,0.009345794392523364,1.0,0.009345794392523364,,,,,,,20,7,3,2,False,2021-02-18,2021
2021-02-18 21:00:00-08:00,1,0.019230769230769232,6.4197904953542055,1.0,0.0,0,0.0,0.0,0.0,0.0,1,6.4197904953542055,0.009345794392523364,1.0,0.009345794392523364,,,,,,,21,7,3,2,False,2021-02-18,2021
2021-02-18 22:00:00-08:00,1,0.019230769230769232,6.4197904953542055,1.0,0.0,1,0.010303030303030303,23.182,1.0,0.0,2,29.601790495354205,0.014641744548286604,1.0,0.014641744548286604,,,,,,,22,7,3,2,False,2021-02-18,2021
2021-02-18 23:00:00-08:00,2,0.03044337606837607,9.52358008885014,1.0,0.0,1,0.00019191919191919191,0.323366521468575,1.0,0.0,3,9.846946610318716,0.014893561786085153,1.0,0.014893561786085153,,,,,,,23,7,3,2,False,2021-02-18,2021
2021-02-19 00:00:00-08:00,2,0.038461538461538464,11.743107568524938,1.0,0.0,1,0.016040404040404042,27.026633478531426,1.0,0.0,3,38.769741047056364,0.026936656282450677,1.0,0.026936656282450677,,,,,,,0,7,4,2,False,2021-02-19,2021
2021-02-19 01:00:00-08:00,2,0.021746794871794872,1.4978995474541832,0.22525178088921638,0.0168482905982906,0,0.0,0.0,0.0,0.0,2,1.4978995474541832,0.01056853582554517,0.22525178088921638,0.0023805815160955345,,,,,,,1,7,4,2,False,2021-02-19,2021
2021-02-19 02:00:00-08:00,2,0.024513888888888887,0.859216371648368,0.2155153628241447,0.01923076923076923,0,0.0,0.0,0.0,0.0,2,0.859216371648368,0.011913291796469366,0.2155153628241447,0.002567497403946002,,,,,,,2,7,4,2,False,2021-02-19,2021
2021-02-19 03:00:00-08:00,2,0.038461538461538464,3.1275823437149897,0.5,0.019230769230769232,0,0.0,0.0,0.0,0.0,2,3.1275823437149897,0.018691588785046728,0.5,0.009345794392523364,,,,,,,3,7,4,2,False,2021-02-19,2021
2021-02-19 04:00:00-08:00,3,0.04971688034188034,6.6374518421796775,0.6131943698291609,0.019230769230769232,0,0.0,0.0,0.0,0.0,3,6.6374518421796775,0.02416147455867082,0.6131943698291609,0.014815680166147456,,,,,,,4,7,4,2,False,2021-02-19,2021
2021-02-19 05:00:00-08:00,5,0.06930555555555556,11.044763153711772,0.7843379065823955,0.014946581196581201,0,0.0,0.0,0.0,0.0,5,11.044763153711772,0.03368120456905504,0.7843379065823955,0.026417445482866043,,,,,,,5,7,4,2,False,2021-02-19,2021
2021-02-19 06:00:00-08:00,7,0.09377136752136751,13.74026256680458,0.7096388287569786,0.02722756410256409,0,0.0,0.0,0.0,0.0,7,13.74026256680458,0.045571131879543085,0.7096388287569786,0.032339044652128765,,,,,,,6,7,4,2,False,2021-02-19,2021
2021-02-19 07:00:00-08:00,9,0.13452991452991453,18.719603711346625,0.7139453621346886,0.038482905982905984,0,0.0,0.0,0.0,0.0,9,18.719603711346625,0.06537902388369678,0.7139453621346886,0.04667705088265836,,,,,,,7,7,4,2,False,2021-02-19,2021
2021-02-19 08:00:00-08:00,9,0.1697008547008547,25.695790234546656,0.7701775371442963,0.03900106837606836,0,0.0,0.0,0.0,0.0,9,25.695790234546656,0.08247144340602283,0.7701775371442963,0.06351765316718588,,,,,,,8,7,4,2,False,2021-02-19,2021
2021-02-19 09:00:00-08:00,13,0.20938568376068376,29.804606548501408,0.6915835395565986,0.06457799145299147,1,0.0034444444444444444,0.7041231681211921,1.0,0.0,14,30.5087297166226,0.10352803738317756,0.6968579954361944,0.07214434060228452,,,,,,,9,7,4,2,False,2021-02-19,2021
2021-02-19 10:00:00-08:00,14,0.2526282051282051,32.864980771351206,0.6023640362006258,0.10045405982905983,3,0.03021212121212121,5.728585488788385,1.0,0.0,17,38.59356626013959,0.13830218068535827,0.6470135525772421,0.0894833852544133,,,,,,,10,7,4,2,False,2021-02-19,2021
2021-02-19 11:00:00-08:00,14,0.2626014957264957,27.96365388305703,0.5084521654224048,0.1290811965811966,3,0.04540909090909091,7.17099435325855,1.0,0.0,17,35.134648236315584,0.15096053997923156,0.5844539982803095,0.0882294911734164,,,,,,,11,7,4,2,False,2021-02-19,2021
2021-02-19 12:00:00-08:00,15,0.21358974358974356,19.31889288702753,0.4241946778711485,0.12298611111111109,2,0.03636363636363636,5.321896707943219,1.0,0.0,17,24.640789594970748,0.12249221183800622,0.5120591726008817,0.06272326064382139,,,,,,,12,7,4,2,False,2021-02-19,2021
2021-02-19 13:00:00-08:00,13,0.17487713675213679,16.06982722386157,0.5209701560924946,0.08377136752136755,3,0.04812626262626262,2.951043491392329,0.5680554098016581,0.020787878787878782,16,19.0208707152539,0.10972481827622015,0.5315856716982917,0.05832814122533749,,,,,,,13,7,4,2,False,2021-02-19,2021
2021-02-19 14:00:00-08:00,8,0.15384615384615385,22.403264905489703,0.75,0.038461538461538464,3,0.05454545454545454,1.4261552401087285,0.3333333333333333,0.03636363636363636,11,23.82942014559843,0.102803738317757,0.6363636363636364,0.06542056074766354,,,,,,,14,7,4,2,False,2021-02-19,2021
2021-02-19 15:00:00-08:00,8,0.13767628205128205,17.133944230954395,0.5711791409614713,0.05903846153846155,4,0.06913131313131314,2.0213164200140943,0.47399181765049675,0.03636363636363636,12,19.15526065096849,0.10244288681204569,0.5374673728491421,0.055059709241952234,,,,,,,15,7,4,2,False,2021-02-19,2021
2021-02-19 16:00:00-08:00,5,0.09366452991452992,14.095041124640517,0.6159461617428995,0.035972222222222225,5,0.0762070707070707,1.3623472942808257,0.31102127377559813,0.0525050505050505,10,15.457388418921342,0.08469106957424714,0.4749103393311468,0.04022066458982347,,,,,,,16,7,4,2,False,2021-02-19,2021
2021-02-19 17:00:00-08:00,4,0.038327991452991456,8.022118201163966,0.8193728222996515,0.006923076923076925,5,0.062196969696969695,1.3895378360926767,0.36232237109216403,0.03966161616161616,9,9.411656037256643,0.05059709241952232,0.5305797845048743,0.026845794392523364,,,,,,,17,7,4,2,False,2021-02-19,2021
2021-02-19 18:00:00-08:00,0,0.0,0.0,0.0,0.0,3,0.05454545454545454,0.0,0.0,0.05454545454545454,3,0.0,0.028037383177570093,0.0,0.0,,,,,,,18,7,4,2,False,2021-02-19,2021
2021-02-19 19:00:00-08:00,0,0.0,0.0,0.0,0.0,4,0.06857575757575757,3.9456381757777104,0.20459566946531152,0.05454545454545454,4,3.9456381757777104,0.035249221183800625,0.20459566946531152,0.007211838006230529,,,,,,,19,7,4,2,False,2021-02-19,2021
2021-02-19 20:00:00-08:00,0,0.0,0.0,0.0,0.0,5,0.061232323232323235,28.335450237805418,0.5016496205872648,0.030515151515151523,5,28.335450237805418,0.03147455867082036,0.5016496205872648,0.01578920041536864,,,,,,,20,7,4,2,False,2021-02-19,2021
2021-02-19 21:00:00-08:00,1,0.0008333333333333334,0.13548814862267777,1.0,0.0,2,0.027646464646464648,22.582911586416873,0.9917793204238216,0.0002272727272727305,3,22.71839973503955,0.014615784008307375,0.9920071047957371,0.014498961578400832,,,,,,,21,7,4,2,False,2021-02-19,2021
2021-02-19 22:00:00-08:00,2,0.03346153846153846,7.042037345544933,1.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,3,7.042037345544933,0.02560747663551402,0.635036496350365,0.016261682242990655,,,,,,,22,7,4,2,False,2021-02-19,2021
2021-02-19 23:00:00-08:00,2,0.038461538461538464,7.0124745058323885,0.8040277777777778,0.007537393162393162,1,0.010313131313131312,0.0,0.0,0.010313131313131312,3,7.0124745058323885,0.023992731048805813,0.6263795715213157,0.015028556593977154,,,,,,,23,7,4,2,False,2021-02-19,2021
2021-02-20 00:00:00-08:00,2,0.030587606837606838,0.0,0.0,0.030587606837606838,0,0.0,0.0,0.0,0.0,2,0.0,0.014865005192107995,0.0,0.0,,,,,,,0,7,5,2,True,2021-02-20,2021
2021-02-20 01:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,0,0.0,0.0,0.0,0.0,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,1,7,5,2,True,2021-02-20,2021
2021-02-20 02:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,0,0.0,0.0,0.0,0.0,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,2,7,5,2,True,2021-02-20,2021
2021-02-20 03:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,0,0.0,0.0,0.0,0.0,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,3,7,5,2,True,2021-02-20,2021
2021-02-20 04:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,0,0.0,0.0,0.0,0.0,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,4,7,5,2,True,2021-02-20,2021
2021-02-20 05:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,0,0.0,0.0,0.0,0.0,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,5,7,5,2,True,2021-02-20,2021
2021-02-20 06:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,0,0.0,0.0,0.0,0.0,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,6,7,5,2,True,2021-02-20,2021
2021-02-20 07:00:00-08:00,1,0.015737179487179488,0.0,0.0,0.015737179487179488,0,0.0,0.0,0.0,0.0,1,0.0,0.00764797507788162,0.0,0.0,,,,,,,7,7,5,2,True,2021-02-20,2021
2021-02-20 08:00:00-08:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,8,7,5,2,True,2021-02-20,2021
2021-02-20 09:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.007095959595959596,0.7137571182624818,1.0,0.0,1,0.7137571182624818,0.0036474558670820355,1.0,0.0036474558670820355,,,,,,,9,7,5,2,True,2021-02-20,2021
2021-02-20 10:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,1.8288438617401668,1.0,0.0,1,1.8288438617401668,0.009345794392523364,1.0,0.009345794392523364,,,,,,,10,7,5,2,True,2021-02-20,2021
2021-02-20 11:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.012858585858585857,1.2933990199973513,1.0,0.0,1,1.2933990199973513,0.006609553478712357,1.0,0.006609553478712357,,,,,,,11,7,5,2,True,2021-02-20,2021
2021-02-20 12:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.011065656565656565,1.1794298801973222,1.0,0.0,1,1.1794298801973222,0.005687954309449636,1.0,0.005687954309449636,,,,,,,12,7,5,2,True,2021-02-20,2021
2021-02-20 13:00:00-08:00,1,0.00922008547008547,1.371229445506692,1.0,0.0,1,0.01818181818181818,1.9379039565086078,1.0,0.0,2,3.3091334020153,0.013826583592938733,1.0,0.013826583592938733,,,,,,,13,7,5,2,True,2021-02-20,2021
2021-02-20 14:00:00-08:00,1,0.019230769230769232,1.9527705544933076,0.6827777777777778,0.00610042735042735,1,0.01818181818181818,1.9379039565086078,1.0,0.0,2,3.890674511001915,0.018691588785046728,0.841388888888889,0.015726895119418487,,,,,,,14,7,5,2,True,2021-02-20,2021
2021-02-20 15:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,2,0.02756060606060606,10.626762206785463,0.4396188381894814,0.015444444444444445,3,10.626762206785463,0.02351246105919003,0.26487799492105557,0.006227933541017653,,,,,,,15,7,5,2,True,2021-02-20,2021
2021-02-20 16:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,2,0.022383838383838384,0.6863170285503714,0.18772563176895307,0.01818181818181818,3,0.6863170285503714,0.02085150571131879,0.10358565737051793,0.0021599169262720664,,,,,,,16,7,5,2,True,2021-02-20,2021
2021-02-20 17:00:00-08:00,1,0.0016506410256410255,0.0,0.0,0.0016506410256410255,4,0.04173232323232323,16.928356792372732,0.8950744281737866,0.004378787878787885,5,16.928356792372732,0.0222533748701973,0.8628091460569294,0.019200415368639666,,,,,,,17,7,5,2,True,2021-02-20,2021
2021-02-20 18:00:00-08:00,0,0.0,0.0,0.0,0.0,2,0.018424242424242426,2.997925185467021,0.9994517543859648,1.010101010101168e-05,2,2.997925185467021,0.009470404984423676,0.9994517543859648,0.00946521287642783,,,,,,,18,7,5,2,True,2021-02-20,2021
2021-02-20 19:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,2.9696409889198763,1.0,0.0,1,2.9696409889198763,0.009345794392523364,1.0,0.009345794392523364,,,,,,,19,7,5,2,True,2021-02-20,2021
2021-02-20 20:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,1.3487119491344437,0.45416666666666666,0.009924242424242426,1,1.3487119491344437,0.009345794392523364,0.45416666666666666,0.004244548286604362,,,,,,,20,7,5,2,True,2021-02-20,2021
2021-02-20 21:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,21,7,5,2,True,2021-02-20,2021
2021-02-20 22:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,22,7,5,2,True,2021-02-20,2021
2021-02-20 23:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,23,7,5,2,True,2021-02-20,2021
2021-02-21 00:00:00-08:00,1,0.011020299145299145,3.3827272057469147,1.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,2,3.3827272057469147,0.014701453790238836,0.3642945435281653,0.005355659397715472,,,,,,,0,7,6,2,True,2021-02-21,2021
2021-02-21 01:00:00-08:00,1,0.019230769230769232,5.5192727942530855,0.935,0.001249999999999999,1,0.004707070707070707,0.0,0.0,0.004707070707070707,2,5.5192727942530855,0.011765316718587748,0.7427184466019418,0.008738317757009346,,,,,,,1,7,6,2,True,2021-02-21,2021
2021-02-21 02:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,0,0.0,0.0,0.0,0.0,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,2,7,6,2,True,2021-02-21,2021
2021-02-21 03:00:00-08:00,1,0.013226495726495728,0.0,0.0,0.013226495726495728,0,0.0,0.0,0.0,0.0,1,0.0,0.006427829698857737,0.0,0.0,,,,,,,3,7,6,2,True,2021-02-21,2021
2021-02-21 04:00:00-08:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,4,7,6,2,True,2021-02-21,2021
2021-02-21 05:00:00-08:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,5,7,6,2,True,2021-02-21,2021
2021-02-21 06:00:00-08:00,0,0.0,0.0,0.0,0.0,1,0.011747474747474746,16.71561640735502,1.0,0.0,1,16.71561640735502,0.006038421599169262,1.0,0.006038421599169262,,,,,,,6,7,6,2,True,2021-02-21,2021
2021-02-21 07:00:00-08:00,1,0.009615384615384616,2.847910863509749,1.0,0.0,1,0.006106060606060606,8.688383592644978,1.0,0.0,2,11.536294456154728,0.007811526479750779,1.0,0.007811526479750779,,,,,,,7,7,6,2,True,2021-02-21,2021
2021-02-21 08:00:00-08:00,1,0.019230769230769232,5.695821727019498,1.0,0.0,1,0.013732323232323233,7.346357535404778,1.0,0.0,2,13.042179262424277,0.01640446521287643,1.0,0.01640446521287643,,,,,,,8,7,6,2,True,2021-02-21,2021
2021-02-21 09:00:00-08:00,2,0.02251602564102564,6.5218317141329,1.0,0.0,1,0.01818181818181818,9.726696258719087,1.0,0.0,3,16.24852797285199,0.020288161993769472,1.0,0.020288161993769472,,,,,,,9,7,6,2,True,2021-02-21,2021
2021-02-21 10:00:00-08:00,2,0.038461538461538464,10.531002139390633,1.0,0.0,1,0.015873737373737373,8.491946205876136,1.0,0.0,3,19.02294834526677,0.026850986500519213,1.0,0.026850986500519213,,,,,,,10,7,6,2,True,2021-02-21,2021
2021-02-21 11:00:00-08:00,2,0.038461538461538464,10.531002139390633,1.0,0.0,1,0.014065656565656566,2.6744898222107705,1.0,0.0,3,13.205491961601403,0.025921599169262722,1.0,0.025921599169262722,,,,,,,11,7,6,2,True,2021-02-21,2021
2021-02-21 12:00:00-08:00,2,0.038461538461538464,10.531002139390633,1.0,0.0,3,0.04722222222222222,10.953201133592373,0.9991443850267379,4.040404040404672e-05,5,21.484203272983006,0.042964693665628245,0.9995166163141993,0.042943925233644854,,,,,,,12,7,6,2,True,2021-02-21,2021
2021-02-21 13:00:00-08:00,2,0.038461538461538464,7.040270502792694,0.6390277777777778,0.01388354700854701,3,0.04334848484848485,8.326253155463924,0.7330770126995223,0.01157070707070707,5,15.366523658256618,0.04097352024922119,0.6901729709180764,0.028278816199376947,,,,,,,13,7,6,2,True,2021-02-21,2021
2021-02-21 14:00:00-08:00,2,0.038461538461538464,5.695821727019498,0.5,0.019230769230769232,3,0.052292929292929294,8.706216423399242,0.6523082866525014,0.018181818181818184,5,14.40203815041874,0.0455711318795431,0.5898370741711291,0.026879543094496368,,,,,,,14,7,6,2,True,2021-02-21,2021
2021-02-21 15:00:00-08:00,2,0.03806089743589743,5.56133704735376,0.49333333333333335,0.019284188034188035,3,0.051287878787878785,8.139169345736741,0.5634662727720335,0.02238888888888889,5,13.700506393090501,0.044859813084112146,0.5345486111111112,0.0239797507788162,,,,,,,15,7,6,2,True,2021-02-21,2021
2021-02-21 16:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,2,0.03636363636363636,6.218890667671156,0.5,0.01818181818181818,3,6.218890667671156,0.028037383177570093,0.3333333333333333,0.009345794392523364,,,,,,,16,7,6,2,True,2021-02-21,2021
2021-02-21 17:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,2,0.03636363636363636,0.45777945192579345,0.03680555555555556,0.03502525252525253,3,0.45777945192579345,0.028037383177570093,0.024537037037037038,0.0006879543094496365,,,,,,,17,7,6,2,True,2021-02-21,2021
2021-02-21 18:00:00-08:00,1,0.019230769230769232,0.0,0.0,0.019230769230769232,2,0.03636363636363636,0.0,0.0,0.03636363636363636,3,0.0,0.028037383177570093,0.0,0.0,,,,,,,18,7,6,2,True,2021-02-21,2021
