start_hour,utilizationRate_total
2021-01-08 19:00:00,0.01874350986500519
2021-01-08 20:00:00,0.012889408099688476
2021-01-08 21:00:00,0.009345794392523364
2021-01-08 22:00:00,0.0019080996884735203
2021-01-08 23:00:00,0.007559709241952233
2021-01-09 00:00:00,0.004166666666666667
2021-01-09 01:00:00,0.004166666666666667
2021-01-09 02:00:00,0.004166666666666667
2021-01-09 03:00:00,0.004166666666666667
2021-01-09 04:00:00,0.004166666666666667
2021-01-09 05:00:00,0.004166666666666667
2021-01-09 06:00:00,0.004166666666666667
2021-01-09 07:00:00,0.007048286604361371
2021-01-09 08:00:00,0.005957943925233644
2021-01-09 09:00:00,0.0055789200415368645
2021-01-09 10:00:00,0.0055789200415368645
2021-01-09 11:00:00,0.0055789200415368645
2021-01-09 12:00:00,0.0055789200415368645
2021-01-09 13:00:00,0.0010488058151609553
2021-01-09 14:00:00,0.00421079958463136
2021-01-09 15:00:00,0.012398753894080997
2021-01-09 16:00:00,0.015436137071651092
2021-01-09 17:00:00,0.009345794392523364
2021-01-09 18:00:00,0.00970404984423676
2021-01-09 19:00:00,0.01923676012461059
2021-01-09 20:00:00,0.011079958463136032
2021-01-09 21:00:00,0.008836967808930426
2021-01-09 22:00:00,0.005791796469366562
2021-01-09 23:00:00,0.005791796469366562
2021-01-10 00:00:00,0.005791796469366562
2021-01-10 01:00:00,0.005791796469366562
2021-01-10 02:00:00,0.005791796469366562
2021-01-10 03:00:00,0.005791796469366562
2021-01-10 04:00:00,0.005791796469366562
2021-01-10 05:00:00,0.005791796469366562
2021-01-10 06:00:00,0.005791796469366562
2021-01-10 07:00:00,0.005791796469366562
2021-01-10 08:00:00,0.009345794392523364
2021-01-10 09:00:00,0.009345794392523364
2021-01-10 10:00:00,0.019748182762201454
2021-01-10 11:00:00,0.034148494288681205
2021-01-10 12:00:00,0.028037383177570093
2021-01-10 13:00:00,0.028037383177570093
2021-01-10 14:00:00,0.0191926272066459
2021-01-10 15:00:00,0.018691588785046728
2021-01-10 16:00:00,0.011549844236760125
2021-01-10 17:00:00,0.015083073727933542
2021-01-10 18:00:00,0.009345794392523364
2021-01-10 19:00:00,0.0016640706126687436
2021-01-10 20:00:00,0.01775700934579439
2021-01-10 21:00:00,0.01775700934579439
2021-01-10 22:00:00,0.01775700934579439
2021-01-10 23:00:00,0.01775700934579439
2021-01-11 00:00:00,0.01775700934579439
2021-01-11 01:00:00,0.01775700934579439
2021-01-11 02:00:00,0.01775700934579439
2021-01-11 03:00:00,0.01775700934579439
2021-01-11 04:00:00,0.01775700934579439
2021-01-11 05:00:00,0.01775700934579439
2021-01-11 06:00:00,0.05537902388369678
2021-01-11 07:00:00,0.0910306334371755
2021-01-11 08:00:00,0.13586967808930425
2021-01-11 09:00:00,0.1630503634475597
2021-01-11 10:00:00,0.15275181723779854
2021-01-11 11:00:00,0.15275181723779854
2021-01-11 12:00:00,0.18812045690550366
2021-01-11 13:00:00,0.16188733125649013
2021-01-11 14:00:00,0.15888629283489095
2021-01-11 15:00:00,0.1470404984423676
2021-01-11 16:00:00,0.14107476635514019
2021-01-11 17:00:00,0.09980529595015576
2021-01-11 18:00:00,0.07781152647975079
2021-01-11 19:00:00,0.06390446521287642
2021-01-11 20:00:00,0.04107995846313603
2021-01-11 21:00:00,0.037383177570093455
2021-01-11 22:00:00,0.019338006230529597
2021-01-11 23:00:00,0.018691588785046728
2021-01-12 00:00:00,0.018691588785046728
2021-01-12 01:00:00,0.014213395638629285
2021-01-12 02:00:00,0.009345794392523364
2021-01-12 03:00:00,0.009345794392523364
2021-01-12 04:00:00,0.009345794392523364
2021-01-12 05:00:00,0.014589823468328144
2021-01-12 06:00:00,0.049270508826583584
2021-01-12 07:00:00,0.05985202492211838
2021-01-12 08:00:00,0.09333592938733128
2021-01-12 09:00:00,0.13150830737279337
2021-01-12 10:00:00,0.1566017653167186
2021-01-12 11:00:00,0.1783281412253375
2021-01-12 12:00:00,0.16517393561786084
2021-01-12 13:00:00,0.1623338525441329
2021-01-12 14:00:00,0.14980269989615785
2021-01-12 15:00:00,0.1515809968847352
2021-01-12 16:00:00,0.1333618899273105
2021-01-12 17:00:00,0.1173208722741433
2021-01-12 18:00:00,0.08780893042575286
2021-01-12 19:00:00,0.049569055036344754
2021-01-12 20:00:00,0.031591381100726894
2021-01-12 21:00:00,0.033247663551401865
2021-01-12 22:00:00,0.018691588785046728
2021-01-12 23:00:00,0.018691588785046728
2021-01-13 00:00:00,0.018691588785046728
2021-01-13 01:00:00,0.014125129802699896
2021-01-13 02:00:00,0.009345794392523364
2021-01-13 03:00:00,0.009345794392523364
2021-01-13 04:00:00,0.006131879543094496
2021-01-13 05:00:00,0.01691588785046729
2021-01-13 06:00:00,0.02938473520249221
2021-01-13 07:00:00,0.06589563862928349
2021-01-13 08:00:00,0.08939511941848391
2021-01-13 09:00:00,0.11505192107995849
2021-01-13 10:00:00,0.11847352024922117
2021-01-13 11:00:00,0.11845794392523365
2021-01-13 12:00:00,0.12990913811007268
2021-01-13 13:00:00,0.12922377985462097
2021-01-13 14:00:00,0.13370716510903427
2021-01-13 15:00:00,0.13457943925233645
2021-01-13 16:00:00,0.10860332294911733
2021-01-13 17:00:00,0.05960020768431983
2021-01-13 18:00:00,0.03037902388369678
2021-01-13 19:00:00,0.028037383177570093
2021-01-13 20:00:00,0.0233411214953271
2021-01-13 21:00:00,0.027840083073727935
2021-01-13 22:00:00,0.020591900311526478
2021-01-13 23:00:00,0.018691588785046728
2021-01-14 00:00:00,0.011248701973001039
2021-01-14 01:00:00,0.005023364485981308
2021-01-14 02:00:00,0.007188473520249221
2021-01-14 03:00:00,0.007188473520249221
2021-01-14 04:00:00,0.007188473520249221
2021-01-14 05:00:00,0.007188473520249221
2021-01-14 06:00:00,0.023704569055036345
2021-01-14 07:00:00,0.07276479750778815
2021-01-14 08:00:00,0.11061266874350986
2021-01-14 09:00:00,0.12057372793354101
2021-01-14 10:00:00,0.1356282450674974
2021-01-14 11:00:00,0.15376168224299067
2021-01-14 12:00:00,0.13597611630321912
2021-01-14 13:00:00,0.125776220145379
2021-01-14 14:00:00,0.1307294911734164
2021-01-14 15:00:00,0.13191069574247147
2021-01-14 16:00:00,0.10276479750778816
2021-01-14 17:00:00,0.08823468328141225
2021-01-14 18:00:00,0.06411993769470406
2021-01-14 19:00:00,0.045942367601246106
2021-01-14 20:00:00,0.028408618899273104
2021-01-14 21:00:00,0.028037383177570093
2021-01-14 22:00:00,0.035555555555555556
2021-01-14 23:00:00,0.032027518172377985
2021-01-15 00:00:00,0.015122014537902389
2021-01-15 01:00:00,0.004888369678089304
2021-01-15 02:00:00,0.006002076843198339
2021-01-15 03:00:00,0.006002076843198339
2021-01-15 04:00:00,0.006002076843198339
